"REC_TX_DT_YEAR","DON_HOSPITAL_STATE","CAN_HOSPITAL_STATE","N_TX","PCT_TX_DON_STATE","PCT_TX_CAN_STATE"
2018,"WV","PA",28,0.56,0.0599571734475375
2018,"WV","KY",8,0.16,0.0963855421686747
2018,"WV","VA",5,0.1,0.0304878048780488
2018,"WV","MD",3,0.06,0.015
2018,"WV","OH",2,0.04,0.00529100529100529
2018,"WV","IL",1,0.02,0.00374531835205993
2018,"WV","MA",1,0.02,0.00425531914893617
2018,"WV","MI",1,0.02,0.00523560209424084
2018,"WV","NC",1,0.02,0.00505050505050505
2018,"WY","CO",4,0.8,0.0373831775700935
2018,"WY","MO",1,0.2,0.00598802395209581
2019,"AK","WA",16,0.615384615384615,0.108843537414966
2019,"AK","OR",6,0.230769230769231,0.0789473684210526
2019,"AK","AZ",3,0.115384615384615,0.00920245398773006
2019,"AK","CA",1,0.0384615384615385,0.00116550116550117
2019,"AL","AL",92,0.63013698630137,0.71875
2019,"AL","FL",24,0.164383561643836,0.0384
2019,"AL","GA",13,0.089041095890411,0.05
2019,"AL","LA",10,0.0684931506849315,0.0418410041841004
2019,"AL","NY",3,0.0205479452054795,0.00755667506297229
2019,"AL","MS",1,0.00684931506849315,0.0196078431372549
2019,"AL","OH",1,0.00684931506849315,0.00234741784037559
2019,"AL","PA",1,0.00684931506849315,0.00202839756592292
2019,"AL","PR",1,0.00684931506849315,0.0238095238095238
2019,"AR","AR",29,0.491525423728814,0.674418604651163
2019,"AR","FL",8,0.135593220338983,0.0128
2019,"AR","LA",6,0.101694915254237,0.0251046025104603
2019,"AR","GA",5,0.0847457627118644,0.0192307692307692
2019,"AR","MO",5,0.0847457627118644,0.0284090909090909
2019,"AR","MS",2,0.0338983050847458,0.0392156862745098
2019,"AR","AL",1,0.0169491525423729,0.0078125
2019,"AR","OH",1,0.0169491525423729,0.00234741784037559
2019,"AR","OK",1,0.0169491525423729,0.0178571428571429
2019,"AR","TX",1,0.0169491525423729,0.00129366106080207
2019,"AZ","AZ",119,0.604060913705584,0.365030674846626
2019,"AZ","CA",72,0.365482233502538,0.0839160839160839
2019,"AZ","UT",5,0.0253807106598985,0.0649350649350649
2019,"AZ","NY",1,0.0050761421319797,0.00251889168765743
2019,"CA","CA",618,0.835135135135135,0.72027972027972
2019,"CA","AZ",109,0.147297297297297,0.334355828220859
2019,"CA","UT",13,0.0175675675675676,0.168831168831169
2019,"CO","CO",71,0.689320388349515,0.563492063492063
2019,"CO","NE",13,0.12621359223301,0.152941176470588
2019,"CO","AZ",7,0.0679611650485437,0.0214723926380368
2019,"CO","MO",5,0.0485436893203883,0.0284090909090909
2019,"CO","CA",3,0.029126213592233,0.0034965034965035
2019,"CO","IA",2,0.0194174757281553,0.0625
2019,"CO","KS",1,0.00970873786407767,0.0125
2019,"CO","TX",1,0.00970873786407767,0.00129366106080207
2019,"CT","MA",38,0.644067796610169,0.153225806451613
2019,"CT","CT",17,0.288135593220339,0.386363636363636
2019,"CT","NY",2,0.0338983050847458,0.00503778337531486
2019,"CT","PA",2,0.0338983050847458,0.00405679513184584
2019,"DC","DC",19,0.59375,0.2
2019,"DC","PA",8,0.25,0.0162271805273834
2019,"DC","MD",2,0.0625,0.0112994350282486
2019,"DC","IL",1,0.03125,0.00342465753424658
2019,"DC","NJ",1,0.03125,0.0178571428571429
2019,"DC","NY",1,0.03125,0.00251889168765743
2019,"DE","PA",39,0.75,0.0791075050709939
2019,"DE","MD",5,0.0961538461538462,0.0282485875706215
2019,"DE","NJ",2,0.0384615384615385,0.0357142857142857
2019,"DE","OH",2,0.0384615384615385,0.00469483568075117
2019,"DE","DC",1,0.0192307692307692,0.0105263157894737
2019,"DE","MA",1,0.0192307692307692,0.00403225806451613
2019,"DE","MN",1,0.0192307692307692,0.00628930817610063
2019,"DE","NY",1,0.0192307692307692,0.00251889168765743
2019,"FL","FL",449,0.767521367521368,0.7184
2019,"FL","GA",43,0.0735042735042735,0.165384615384615
2019,"FL","LA",37,0.0632478632478632,0.154811715481172
2019,"FL","AL",19,0.0324786324786325,0.1484375
2019,"FL","AR",7,0.011965811965812,0.162790697674419
2019,"FL","MS",7,0.011965811965812,0.137254901960784
2019,"FL","OH",4,0.00683760683760684,0.00938967136150235
2019,"FL","MN",3,0.00512820512820513,0.0188679245283019
2019,"FL","NY",3,0.00512820512820513,0.00755667506297229
2019,"FL","VA",3,0.00512820512820513,0.0164835164835165
2019,"FL","PA",2,0.00341880341880342,0.00405679513184584
2019,"FL","PR",2,0.00341880341880342,0.0476190476190476
2019,"FL","TX",2,0.00341880341880342,0.00258732212160414
2019,"FL","CA",1,0.00170940170940171,0.00116550116550117
2019,"FL","KS",1,0.00170940170940171,0.0125
2019,"FL","MA",1,0.00170940170940171,0.00403225806451613
2019,"FL","SC",1,0.00170940170940171,0.0133333333333333
2019,"GA","GA",183,0.720472440944882,0.703846153846154
2019,"GA","FL",43,0.169291338582677,0.0688
2019,"GA","LA",12,0.047244094488189,0.0502092050209205
2019,"GA","AL",5,0.0196850393700787,0.0390625
2019,"GA","OH",3,0.0118110236220472,0.00704225352112676
2019,"GA","AR",2,0.0078740157480315,0.0465116279069767
2019,"GA","MS",2,0.0078740157480315,0.0392156862745098
2019,"GA","MN",1,0.00393700787401575,0.00628930817610063
2019,"GA","NY",1,0.00393700787401575,0.00251889168765743
2019,"GA","TX",1,0.00393700787401575,0.00129366106080207
2019,"GA","VA",1,0.00393700787401575,0.00549450549450549
2019,"HI","HI",12,0.571428571428571,0.923076923076923
2019,"HI","WA",4,0.19047619047619,0.0272108843537415
2019,"HI","OR",3,0.142857142857143,0.0394736842105263
2019,"HI","CA",2,0.0952380952380952,0.00233100233100233
2019,"IA","IA",25,0.462962962962963,0.78125
2019,"IA","NE",13,0.240740740740741,0.152941176470588
2019,"IA","CO",6,0.111111111111111,0.0476190476190476
2019,"IA","MO",5,0.0925925925925926,0.0284090909090909
2019,"IA","KS",2,0.037037037037037,0.025
2019,"IA","IL",1,0.0185185185185185,0.00342465753424658
2019,"IA","NY",1,0.0185185185185185,0.00251889168765743
2019,"IA","TX",1,0.0185185185185185,0.00129366106080207
2019,"ID","OR",8,0.285714285714286,0.105263157894737
2019,"ID","CA",7,0.25,0.00815850815850816
2019,"ID","WA",7,0.25,0.0476190476190476
2019,"ID","UT",5,0.178571428571429,0.0649350649350649
2019,"ID","MI",1,0.0357142857142857,0.0048780487804878
2019,"IL","IL",232,0.773333333333333,0.794520547945205
2019,"IL","MN",23,0.0766666666666667,0.144654088050314
2019,"IL","WI",21,0.07,0.144827586206897
2019,"IL","MO",9,0.03,0.0511363636363636
2019,"IL","OH",4,0.0133333333333333,0.00938967136150235
2019,"IL","NY",3,0.01,0.00755667506297229
2019,"IL","IN",2,0.00666666666666667,0.0138888888888889
2019,"IL","MI",2,0.00666666666666667,0.00975609756097561
2019,"IL","AZ",1,0.00333333333333333,0.00306748466257669
2019,"IL","IA",1,0.00333333333333333,0.03125
2019,"IL","SD",1,0.00333333333333333,0.0833333333333333
2019,"IL","TX",1,0.00333333333333333,0.00129366106080207
2019,"IN","IN",104,0.645962732919255,0.722222222222222
2019,"IN","OH",35,0.217391304347826,0.0821596244131455
2019,"IN","IL",11,0.0683229813664596,0.0376712328767123
2019,"IN","MI",7,0.0434782608695652,0.0341463414634146
2019,"IN","KY",1,0.0062111801242236,0.0149253731343284
2019,"IN","MA",1,0.0062111801242236,0.00403225806451613
2019,"IN","MN",1,0.0062111801242236,0.00628930817610063
2019,"IN","TN",1,0.0062111801242236,0.00442477876106195
2019,"KS","KS",29,0.3625,0.3625
2019,"KS","MO",15,0.1875,0.0852272727272727
2019,"KS","CO",10,0.125,0.0793650793650794
2019,"KS","NE",9,0.1125,0.105882352941176
2019,"KS","OH",4,0.05,0.00938967136150235
2019,"KS","NY",3,0.0375,0.00755667506297229
2019,"KS","WI",2,0.025,0.0137931034482759
2019,"KS","AL",1,0.0125,0.0078125
2019,"KS","AR",1,0.0125,0.0232558139534884
2019,"KS","AZ",1,0.0125,0.00306748466257669
2019,"KS","CA",1,0.0125,0.00116550116550117
2019,"KS","IL",1,0.0125,0.00342465753424658
2019,"KS","MD",1,0.0125,0.00564971751412429
2019,"KS","PA",1,0.0125,0.00202839756592292
2019,"KS","TX",1,0.0125,0.00129366106080207
2019,"KY","KY",43,0.524390243902439,0.641791044776119
